Order,Parcel,Neighborhood,House Type,Address,Lat,Lng,Did it sell?,Prediction,Actual,Prediction Result
2127,5088001014,Beverly Grove,Single Famly,"925 Schumacher Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
2130,5088016002,Beverly Grove,Single Famly,"6208 Warner Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
2144,4334023039,Beverly Grove,Single Famly,"8707 Clifton Way, Beverly Hills, CA 90211",,,0,1,0,Prediction Incorrect - Not Sold
2145,5526020021,Beverly Grove,Single Famly,"620 N Martel Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2174,5085021011,Beverly Grove,Single Famly,"1146 S Curson Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
2204,5085007005,Beverly Grove,Single Famly,"1026 Hauser Blvd, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
2205,5085007007,Beverly Grove,Single Famly,"1038 Hauser Blvd, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
2228,5085019022,Beverly Grove,Single Famly,"1174 Masselin Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
2231,5085019026,Beverly Grove,Single Famly,"1200 Masselin Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
2246,5085008003,Beverly Grove,Single Famly,"1046 S Ridgeley Dr, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
2277,4332021012,Beverly Grove,Single Famly,"1037 S Sherbourne Dr, Los Angeles, CA 90035",,,0,1,0,Prediction Incorrect - Not Sold
2322,5526016018,Beverly Grove,Single Famly,"616 N Curson Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2327,5526016022,Beverly Grove,Single Famly,"636 N Curson Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2341,5089020017,Beverly Grove,Single Famly,"808 S Dunsmuir Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2365,5526026002,Beverly Grove,Single Famly,"543 N Gardner St, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2419,5526023016,Beverly Grove,Single Famly,"7369 Rosewood Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2424,5526027005,Beverly Grove,Single Famly,"531 N Sierra Bonita Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2426,5526026022,Beverly Grove,Single Famly,"542 N Sierra Bonita Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2451,5527025004,Beverly Grove,Single Famly,"539 N Stanley Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2467,5526015022,Beverly Grove,Single Famly,"636 N Stanley Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2474,5510013027,Beverly Grove,Single Famly,"6446 W 5th St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
2489,5510010017,Beverly Grove,Single Famly,"6276 Drexel Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
2508,4335002005,Beverly Grove,Single Famly,"136 S La Peer Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
2516,5527033006,Beverly Grove,Single Famly,"438 N Laurel Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
2519,5088008033,Beverly Grove,Single Famly,"6433 Moore Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
2524,5088007021,Beverly Grove,Single Famly,"6523 W Olympic Blvd, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
2537,5088016009,Beverly Grove,Single Famly,"6240 Warner Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
2571,5085003005,Beverly Grove,Single Famly,"1022 S Curson Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
2572,5085003006,Beverly Grove,Single Famly,"1028 S Curson Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
2588,5085011011,Beverly Grove,Single Famly,"1136 S Dunsmuir Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
2616,5070003002,Beverly Grove,Single Famly,"1309 S Mansfield Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
2638,5085008035,Beverly Grove,Single Famly,"1020 S Ridgeley Dr, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
2649,5085017030,Beverly Grove,Single Famly,"1233 S Ridgeley Dr, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
2652,5085004005,Beverly Grove,Single Famly,"1022 S Sierra Bonita Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
2659,5085028025,Beverly Grove,Single Famly,"1331 S Sierra Bonita Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
2688,5087024023,Beverly Grove,Single Famly,"1068 S Point View St, Los Angeles, CA 90035",,,0,1,0,Prediction Incorrect - Not Sold
2729,5089021021,Beverly Grove,Single Famly,"854 S Cloverdale Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2767,5525022006,Beverly Grove,Single Famly,"529 N Detroit St, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2784,5525027029,Beverly Grove,Single Famly,"464 N Formosa Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2788,5525022016,Beverly Grove,Single Famly,"512 N Formosa Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2803,5526035022,Beverly Grove,Single Famly,"418 N Fuller Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2805,5526034030,Beverly Grove,Single Famly,"423 N Fuller Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2829,5086023022,Beverly Grove,Single Famly,"846 S Genesee Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2835,5089019008,Beverly Grove,Single Famly,"838 Hauser Blvd, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2864,5089017027,Beverly Grove,Single Famly,"835 Masselin Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2902,5526026020,Beverly Grove,Single Famly,"534 N Sierra Bonita Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2916,5089016027,Beverly Grove,Single Famly,"827 S Sierra Bonita Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
2954,5510010012,Beverly Grove,Single Famly,"6227 W 5th St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
2957,5510008010,Beverly Grove,Single Famly,"6447 W 5th St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
2970,5514001025,Beverly Grove,Single Famly,"415 N Alfred St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
2982,4335010004,Beverly Grove,Single Famly,"118 S Almont Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
2988,4334023003,Beverly Grove,Single Famly,"478 Arnaz Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
2990,5088004042,Beverly Grove,Single Famly,"6132 Barrows Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3002,5514007019,Beverly Grove,Single Famly,"331 N Crescent Heights Blvd, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3015,5514011034,Beverly Grove,Single Famly,"326 N Croft Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3016,5514011031,Beverly Grove,Single Famly,"342 N Croft Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3045,5527034019,Beverly Grove,Single Famly,"331 N Edinburgh Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3081,5514010044,Beverly Grove,Single Famly,"347 N Flores St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3085,5514004013,Beverly Grove,Single Famly,"410 N Flores St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3092,5514003045,Beverly Grove,Single Famly,"459 N Flores St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3105,4334019005,Beverly Grove,Single Famly,"466 S Holt Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3113,5514007003,Beverly Grove,Single Famly,"356 N Kilkea Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3131,5514008017,Beverly Grove,Single Famly,"341 N La Jolla Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3136,4335003014,Beverly Grove,Single Famly,"109 N La Peer Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3145,4335010014,Beverly Grove,Single Famly,"143 S La Peer Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3152,4335014017,Beverly Grove,Single Famly,"319 S La Peer Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3159,5511003018,Beverly Grove,Single Famly,"122 N Laurel Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3169,5514006051,Beverly Grove,Single Famly,"411 N Laurel Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3207,5088007012,Beverly Grove,Single Famly,"6520 Moore Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3215,5088007020,Beverly Grove,Single Famly,"6525 W Olympic Blvd, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3219,5088006026,Beverly Grove,Single Famly,"6649 W Olympic Blvd, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3226,5514002049,Beverly Grove,Single Famly,"441 N Orlando Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3229,5514003002,Beverly Grove,Single Famly,"462 N Orlando Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3289,5085007004,Beverly Grove,Single Famly,"1022 Hauser Blvd, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
3296,5085031038,Beverly Grove,Single Famly,"1301 Hauser Blvd, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
3305,5085020030,Beverly Grove,Single Famly,"1211 Masselin Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
3307,5085020036,Beverly Grove,Single Famly,"1243 Masselin Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
3323,5085008002,Beverly Grove,Single Famly,"1042 S Ridgeley Dr, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
3370,5087019033,Beverly Grove,Single Famly,"1024 Stearns Dr, Los Angeles, CA 90035",,,0,1,0,Prediction Incorrect - Not Sold
3371,5087018006,Beverly Grove,Single Famly,"1035 Stearns Dr, Los Angeles, CA 90035",,,0,1,0,Prediction Incorrect - Not Sold
3373,5087018010,Beverly Grove,Single Famly,"1053 Stearns Dr, Los Angeles, CA 90035",,,0,1,0,Prediction Incorrect - Not Sold
3382,5087017002,Beverly Grove,Single Famly,"1111 Stearns Dr, Los Angeles, CA 90035",,,0,1,0,Prediction Incorrect - Not Sold
3411,5525014015,Beverly Grove,Single Famly,"7215 Clinton St, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3429,5089021023,Beverly Grove,Single Famly,"840 S Cloverdale Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3444,5526027022,Beverly Grove,Single Famly,"542 N Curson Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3484,5526021018,Beverly Grove,Single Famly,"612 N Fuller Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3490,5512018032,Beverly Grove,Single Famly,"110 S Fuller Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3493,5512015008,Beverly Grove,Single Famly,"137 S Fuller Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3511,5512006010,Beverly Grove,Single Famly,"137 N Gardner St, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3512,5512008026,Beverly Grove,Single Famly,"140 N Gardner St, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3513,5512006009,Beverly Grove,Single Famly,"141 N Gardner St, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3526,5512007016,Beverly Grove,Single Famly,"181 S Gardner St, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3575,5086020019,Beverly Grove,Single Famly,"842 S Ogden Dr, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3579,5086019012,Beverly Grove,Single Famly,"912 S Ogden Dr, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3591,5526022012,Beverly Grove,Single Famly,"521 N Poinsettia Pl, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3617,5089012001,Beverly Grove,Single Famly,"802 S Spaulding Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3618,5089012002,Beverly Grove,Single Famly,"806 S Spaulding Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3621,5089012004,Beverly Grove,Single Famly,"816 S Spaulding Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3635,5086024002,Beverly Grove,Single Famly,"907 S Spaulding Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3636,5089012016,Beverly Grove,Single Famly,"912 S Spaulding Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3646,5089015010,Beverly Grove,Single Famly,"908 S Stanley Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3658,5512010003,Beverly Grove,Single Famly,"167 S Vista St, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
3665,5511036003,Beverly Grove,Single Famly,"8113 W 4th St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3668,5511036013,Beverly Grove,Single Famly,"8153 W 4th St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3670,5511042028,Beverly Grove,Single Famly,"8240 W 4th St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3677,5511034012,Beverly Grove,Single Famly,"8357 W 4th St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3679,5511034014,Beverly Grove,Single Famly,"8367 W 4th St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3722,5510008013,Beverly Grove,Single Famly,"6507 W 5th St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3727,5510014034,Beverly Grove,Single Famly,"6610 W 5th St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3732,5510014026,Beverly Grove,Single Famly,"6650 W 5th St, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3748,5088017035,Beverly Grove,Single Famly,"6131 Barrows Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3749,5088017034,Beverly Grove,Single Famly,"6135 Barrows Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3751,5088004044,Beverly Grove,Single Famly,"6144 Barrows Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3771,5510003022,Beverly Grove,Single Famly,"6570 Colgate Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3772,5510003021,Beverly Grove,Single Famly,"6576 Colgate Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3779,5510004020,Beverly Grove,Single Famly,"6680 Colgate Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3796,5514007021,Beverly Grove,Single Famly,"321 N Crescent Heights Blvd, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3809,5514006017,Beverly Grove,Single Famly,"449 N Crescent Heights Blvd, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3815,5514002028,Beverly Grove,Single Famly,"401 N Croft Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3816,5514002027,Beverly Grove,Single Famly,"411 N Croft Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3817,5514002026,Beverly Grove,Single Famly,"415 N Croft Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3834,5088016029,Beverly Grove,Single Famly,"6225 Del Valle Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3857,5510002007,Beverly Grove,Single Famly,"6331 Drexel Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3865,5510003010,Beverly Grove,Single Famly,"6447 Drexel Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3869,5510008037,Beverly Grove,Single Famly,"6530 Drexel Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3890,5527035001,Beverly Grove,Single Famly,"366 N Edinburgh Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3891,5527032013,Beverly Grove,Single Famly,"404 N Edinburgh Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3935,5514006006,Beverly Grove,Single Famly,"438 N Kilkea Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3936,5514005044,Beverly Grove,Single Famly,"445 N Kilkea Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3938,5511021002,Beverly Grove,Single Famly,"104 S Kilkea Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3943,5514003021,Beverly Grove,Single Famly,"441 N Kings Rd, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3963,4335002009,Beverly Grove,Single Famly,"118 N La Peer Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3968,5511004011,Beverly Grove,Single Famly,"101 N Laurel Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3986,5510018014,Beverly Grove,Single Famly,"6227 Lindenhurst Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3989,5510018017,Beverly Grove,Single Famly,"6241 Lindenhurst Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
3997,5510015001,Beverly Grove,Single Famly,"6601 Lindenhurst Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4012,5510018025,Beverly Grove,Single Famly,"6206 Maryland Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4015,5510011011,Beverly Grove,Single Famly,"6217 Maryland Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4058,5510014008,Beverly Grove,Single Famly,"6637 Maryland Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4069,5088007004,Beverly Grove,Single Famly,"6426 Moore Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4076,5088007016,Beverly Grove,Single Famly,"6540 Moore Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4093,5514002052,Beverly Grove,Single Famly,"419 N Orlando Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4094,5514003008,Beverly Grove,Single Famly,"434 N Orlando Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4096,5514003003,Beverly Grove,Single Famly,"458 N Orlando Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4117,4334020053,Beverly Grove,Single Famly,"459 S Sherbourne Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4124,5514004042,Beverly Grove,Single Famly,"404 N Sweetzer Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4126,5514004033,Beverly Grove,Single Famly,"446 N Sweetzer Ave, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4134,5088002039,Beverly Grove,Single Famly,"6141 Warner Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4137,5088015018,Beverly Grove,Single Famly,"6211 Warner Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4148,5088013017,Beverly Grove,Single Famly,"6419 Warner Dr, Los Angeles, CA 90048",,,0,1,0,Prediction Incorrect - Not Sold
4151,4334020040,Beverly Grove,Single Famly,"8601 Clifton Way, Beverly Hills, CA 90211",,,0,1,0,Prediction Incorrect - Not Sold
4156,5085015014,Beverly Grove,Single Famly,"1266 S Burnside Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
4178,5086016005,Beverly Grove,Single Famly,"1339 S Genesee Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
4193,5086015009,Beverly Grove,Single Famly,"1319 S Ogden Dr, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
4209,5085017028,Beverly Grove,Single Famly,"1245 S Ridgeley Dr, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
4223,5085028023,Beverly Grove,Single Famly,"1319 S Sierra Bonita Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
4225,5086027012,Beverly Grove,Single Famly,"1205 S Spaulding Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
4234,5085024010,Beverly Grove,Single Famly,"1145 S Stanley Ave, Los Angeles, CA 90019",,,0,1,0,Prediction Incorrect - Not Sold
4250,5087023010,Beverly Grove,Single Famly,"1149 Hi Point St, Los Angeles, CA 90035",,,0,1,0,Prediction Incorrect - Not Sold
4258,5087022022,Beverly Grove,Single Famly,"1222 S Point View St, Los Angeles, CA 90035",,,0,1,0,Prediction Incorrect - Not Sold
4262,5087020008,Beverly Grove,Single Famly,"1137 S Point View St, Los Angeles, CA 90035",,,0,1,0,Prediction Incorrect - Not Sold
4267,5087020011,Beverly Grove,Single Famly,"1153 S Point View St, Los Angeles, CA 90035",,,0,1,0,Prediction Incorrect - Not Sold
4271,5087020014,Beverly Grove,Single Famly,"1167 S Point View St, Los Angeles, CA 90035",,,0,1,0,Prediction Incorrect - Not Sold
